"","iso_code","continent","location","date","total_cases","new_cases","total_deaths","new_deaths","total_cases_per_million","new_cases_per_million","total_deaths_per_million","new_deaths_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","tests_units","stringency_index","population","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","pos_rate","tDay-7","pDay-7","tDay-6","pDay-6","tDay-5","pDay-5","tDay-4","pDay-4","tDay-3","pDay-3","tDay-2","pDay-2","tDay-1","pDay-1"
"652","BGD","Asia","Bangladesh","2020-05-07",11719,790,186,3,71.158,4.797,1.129,0.018,105511,5867,0.641,0.036,5835,0.035,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.134651440259076,641,0.129103726082578,564,0.101202225013458,571,0.097992105714776,552,0.102449888641425,665,0.106502242152466,688,0.120595968448729,786,0.125941355551995
"662","BGD","Asia","Bangladesh","2020-05-08",12425,706,199,13,75.445,4.287,1.208,0.079,111454,5943,0.677,0.036,5888,0.036,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.118795221268719,564,0.101202225013458,571,0.097992105714776,552,0.102449888641425,665,0.106502242152466,688,0.120595968448729,786,0.125941355551995,790,0.134651440259076
"672","BGD","Asia","Bangladesh","2020-05-09",13134,709,206,7,79.75,4.305,1.251,0.043,116919,5465,0.71,0.033,5836,0.035,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.129734675205855,571,0.097992105714776,552,0.102449888641425,665,0.106502242152466,688,0.120595968448729,786,0.125941355551995,790,0.134651440259076,706,0.118795221268719
"682","BGD","Asia","Bangladesh","2020-05-10",13770,636,214,8,83.612,3.862,1.299,0.049,122657,5738,0.745,0.035,5886,0.036,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.11084001394214,552,0.102449888641425,665,0.106502242152466,688,0.120595968448729,786,0.125941355551995,790,0.134651440259076,706,0.118795221268719,709,0.129734675205855
"693","BGD","Asia","Bangladesh","2020-05-11",14657,887,228,14,88.998,5.386,1.384,0.085,129865,7208,0.789,0.044,6024,0.037,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.123057713651498,665,0.106502242152466,688,0.120595968448729,786,0.125941355551995,790,0.134651440259076,706,0.118795221268719,709,0.129734675205855,636,0.11084001394214
"703","BGD","Asia","Bangladesh","2020-05-12",15691,1034,239,11,95.276,6.278,1.451,0.067,136638,6773,0.83,0.041,6176,0.038,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.152664993355972,688,0.120595968448729,786,0.125941355551995,790,0.134651440259076,706,0.118795221268719,709,0.129734675205855,636,0.11084001394214,887,0.123057713651498
"713","BGD","Asia","Bangladesh","2020-05-13",16660,969,250,11,101.16,5.884,1.518,0.067,144538,7900,0.878,0.048,6413,0.039,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.122658227848101,786,0.125941355551995,790,0.134651440259076,706,0.118795221268719,709,0.129734675205855,636,0.11084001394214,887,0.123057713651498,1034,0.152664993355972
"724","BGD","Asia","Bangladesh","2020-05-14",17822,1162,269,19,108.216,7.056,1.633,0.115,151930,7392,0.923,0.045,6631,0.04,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.15719696969697,790,0.134651440259076,706,0.118795221268719,709,0.129734675205855,636,0.11084001394214,887,0.123057713651498,1034,0.152664993355972,969,0.122658227848101
"734","BGD","Asia","Bangladesh","2020-05-15",18863,1041,283,14,114.537,6.321,1.718,0.085,160512,8582,0.975,0.052,7008,0.043,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.121300396178047,706,0.118795221268719,709,0.129734675205855,636,0.11084001394214,887,0.123057713651498,1034,0.152664993355972,969,0.122658227848101,1162,0.15719696969697
"744","BGD","Asia","Bangladesh","2020-05-16",20065,1202,298,15,121.835,7.299,1.809,0.091,167294,6782,1.016,0.041,7196,0.044,"samples tested",89.81,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.17723385432026,709,0.129734675205855,636,0.11084001394214,887,0.123057713651498,1034,0.152664993355972,969,0.122658227848101,1162,0.15719696969697,1041,0.121300396178047
"755","BGD","Asia","Bangladesh","2020-05-17",20995,930,314,16,127.482,5.647,1.907,0.097,175408,8114,1.065,0.049,7536,0.046,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.114616711856051,636,0.11084001394214,887,0.123057713651498,1034,0.152664993355972,969,0.122658227848101,1162,0.15719696969697,1041,0.121300396178047,1202,0.17723385432026
"766","BGD","Asia","Bangladesh","2020-05-18",22268,1273,328,14,135.212,7.73,1.992,0.085,185196,9788,1.125,0.059,7904,0.048,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.130057212913772,887,0.123057713651498,1034,0.152664993355972,969,0.122658227848101,1162,0.15719696969697,1041,0.121300396178047,1202,0.17723385432026,930,0.114616711856051
"776","BGD","Asia","Bangladesh","2020-05-19",23870,1602,349,21,144.94,9.727,2.119,0.128,193645,8449,1.176,0.051,8144,0.049,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.189608237661262,1034,0.152664993355972,969,0.122658227848101,1162,0.15719696969697,1041,0.121300396178047,1202,0.17723385432026,930,0.114616711856051,1273,0.130057212913772
"787","BGD","Asia","Bangladesh","2020-05-20",25121,1251,370,21,152.536,7.596,2.247,0.128,203852,10207,1.238,0.062,8473,0.051,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.122562946997159,969,0.122658227848101,1162,0.15719696969697,1041,0.121300396178047,1202,0.17723385432026,930,0.114616711856051,1273,0.130057212913772,1602,0.189608237661262
"797","BGD","Asia","Bangladesh","2020-05-21",26738,1617,386,16,162.354,9.818,2.344,0.097,214114,10262,1.3,0.062,8883,0.054,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.157571623465211,1162,0.15719696969697,1041,0.121300396178047,1202,0.17723385432026,930,0.114616711856051,1273,0.130057212913772,1602,0.189608237661262,1251,0.122562946997159
"808","BGD","Asia","Bangladesh","2020-05-22",28511,1773,408,22,173.12,10.766,2.477,0.134,223841,9727,1.359,0.059,9047,0.055,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.182276138583325,1041,0.121300396178047,1202,0.17723385432026,930,0.114616711856051,1273,0.130057212913772,1602,0.189608237661262,1251,0.122562946997159,1617,0.157571623465211
"818","BGD","Asia","Bangladesh","2020-05-23",30205,1694,432,24,183.406,10.286,2.623,0.146,234675,10834,1.425,0.066,9626,0.058,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.156359608639468,1202,0.17723385432026,930,0.114616711856051,1273,0.130057212913772,1602,0.189608237661262,1251,0.122562946997159,1617,0.157571623465211,1773,0.182276138583325
"828","BGD","Asia","Bangladesh","2020-05-24",32078,1873,452,20,194.779,11.373,2.745,0.121,243583,8908,1.479,0.054,9739,0.059,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.210260440053884,930,0.114616711856051,1273,0.130057212913772,1602,0.189608237661262,1251,0.122562946997159,1617,0.157571623465211,1773,0.182276138583325,1694,0.156359608639468
"839","BGD","Asia","Bangladesh","2020-05-25",33610,1532,480,28,204.081,9.302,2.915,0.17,253034,9451,1.536,0.057,9691,0.059,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.162099248756745,1273,0.130057212913772,1602,0.189608237661262,1251,0.122562946997159,1617,0.157571623465211,1773,0.182276138583325,1694,0.156359608639468,1873,0.210260440053884
"849","BGD","Asia","Bangladesh","2020-05-26",35585,1975,501,21,216.073,11.992,3.042,0.128,258441,5407,1.569,0.033,9257,0.056,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.365267246162382,1602,0.189608237661262,1251,0.122562946997159,1617,0.157571623465211,1773,0.182276138583325,1694,0.156359608639468,1873,0.210260440053884,1532,0.162099248756745
"859","BGD","Asia","Bangladesh","2020-05-27",36751,1166,522,21,223.153,7.08,3.17,0.128,266456,8015,1.618,0.049,8943,0.054,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.145477230193387,1251,0.122562946997159,1617,0.157571623465211,1773,0.182276138583325,1694,0.156359608639468,1873,0.210260440053884,1532,0.162099248756745,1975,0.365267246162382
"8610","BGD","Asia","Bangladesh","2020-05-28",38292,1541,544,22,232.51,9.357,3.303,0.134,275776,9320,1.675,0.057,8809,0.053,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.165343347639485,1617,0.157571623465211,1773,0.182276138583325,1694,0.156359608639468,1873,0.210260440053884,1532,0.162099248756745,1975,0.365267246162382,1166,0.145477230193387
"8710","BGD","Asia","Bangladesh","2020-05-29",40321,2029,559,15,244.831,12.32,3.394,0.091,287067,11291,1.743,0.069,9032,0.055,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.179700646532637,1773,0.182276138583325,1694,0.156359608639468,1873,0.210260440053884,1532,0.162099248756745,1975,0.365267246162382,1166,0.145477230193387,1541,0.165343347639485
"8810","BGD","Asia","Bangladesh","2020-05-30",42844,2523,582,23,260.15,15.32,3.534,0.14,297054,9987,1.804,0.061,8911,0.054,"samples tested",93.52,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.252628416942025,1694,0.156359608639468,1873,0.210260440053884,1532,0.162099248756745,1975,0.365267246162382,1166,0.145477230193387,1541,0.165343347639485,2029,0.179700646532637
"8910","BGD","Asia","Bangladesh","2020-05-31",44608,1764,610,28,270.861,10.711,3.704,0.17,308930,11876,1.876,0.072,9335,0.057,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.148534860222297,1873,0.210260440053884,1532,0.162099248756745,1975,0.365267246162382,1166,0.145477230193387,1541,0.165343347639485,2029,0.179700646532637,2523,0.252628416942025
"9011","BGD","Asia","Bangladesh","2020-06-01",47153,2545,650,40,286.315,15.453,3.947,0.243,320369,11439,1.945,0.069,9619,0.058,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.222484482909345,1532,0.162099248756745,1975,0.365267246162382,1166,0.145477230193387,1541,0.165343347639485,2029,0.179700646532637,2523,0.252628416942025,1764,0.148534860222297
"9111","BGD","Asia","Bangladesh","2020-06-02",49534,2381,672,22,300.772,14.458,4.08,0.134,333073,12704,2.022,0.077,10662,0.065,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.187421284634761,1975,0.365267246162382,1166,0.145477230193387,1541,0.165343347639485,2029,0.179700646532637,2523,0.252628416942025,1764,0.148534860222297,2545,0.222484482909345
"9211","BGD","Asia","Bangladesh","2020-06-03",52445,2911,709,37,318.448,17.676,4.305,0.225,345583,12510,2.098,0.076,11304,0.069,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.232693844924061,1166,0.145477230193387,1541,0.165343347639485,2029,0.179700646532637,2523,0.252628416942025,1764,0.148534860222297,2545,0.222484482909345,2381,0.187421284634761
"9311","BGD","Asia","Bangladesh","2020-06-04",55140,2695,746,37,334.812,16.364,4.53,0.225,358277,12694,2.175,0.077,11786,0.072,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.212305025996534,1541,0.165343347639485,2029,0.179700646532637,2523,0.252628416942025,1764,0.148534860222297,2545,0.222484482909345,2381,0.187421284634761,2911,0.232693844924061
"9411","BGD","Asia","Bangladesh","2020-06-05",57563,2423,781,35,349.525,14.713,4.742,0.213,372365,14088,2.261,0.086,12185,0.074,"samples tested",62.96,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.171990346394094,2029,0.179700646532637,2523,0.252628416942025,1764,0.148534860222297,2545,0.222484482909345,2381,0.187421284634761,2911,0.232693844924061,2695,0.212305025996534
